Hit/Miss,Stim_coordinates,Touch_coordinates,Stim_presentation_time,Response_time
1,(840, 789, 1040, 989),(914, 887),246.83796215057373,247.53703093528748
1,(1586, 117, 1786, 317),(1599, 186),249.25093245506287,250.24301481246948
1,(838, 512, 1038, 712),(934, 634),254.05352091789246,254.84778141975403
1,(116, 11, 316, 211),(219, 140),258.5577075481415,259.63878417015076
1,(389, 851, 589, 1051),(513, 925),260.68693375587463,261.73575806617737
1,(1385, 397, 1585, 597),(1468, 452),265.13607716560364,266.0234031677246
1,(1309, 594, 1509, 794),(1369, 668),267.69871497154236,268.4156210422516
1,(1556, 14, 1756, 214),(1627, 115),270.94805788993835,271.68273639678955
1,(283, 211, 483, 411),(387, 292),275.1172173023224,276.03259682655334
1,(1206, 837, 1406, 1037),(1296, 907),278.6067867279053,279.44376945495605
0,(1677, 223, 1877, 423),(1622, 310),282.34631609916687,283.22065448760986
1,(294, 290, 494, 490),(382, 436),286.68777990341187,287.85636734962463
1,(1591, 430, 1791, 630),(1665, 531),290.2325258255005,291.1784164905548
1,(1513, 467, 1713, 667),(1573, 567),293.46262669563293,294.51191544532776
1,(1382, 110, 1582, 310),(1431, 226),295.5975432395935,296.3767864704132
1,(1034, 380, 1234, 580),(1138, 485),298.3297669887543,299.09631514549255
1,(140, 230, 340, 430),(269, 382),302.12182235717773,303.1368319988251
1,(564, 118, 764, 318),(648, 255),305.62276244163513,306.4903793334961
1,(883, 250, 1083, 450),(968, 382),310.429794549942,311.2755925655365
1,(306, 863, 506, 1063),(389, 979),314.5239465236664,315.44360971450806
1,(867, 827, 1067, 1027),(972, 914),316.46192812919617,317.6462745666504
1,(133, 172, 333, 372),(222, 307),321.5412049293518,323.4856331348419
1,(175, 96, 375, 296),(297, 253),326.19465017318726,327.4841830730438
1,(135, 284, 335, 484),(236, 415),328.62343525886536,329.72994780540466
1,(1390, 115, 1590, 315),(1476, 246),333.37057185173035,334.19525027275085
1,(687, 27, 887, 227),(767, 163),337.4716148376465,338.4125792980194
1,(180, 216, 380, 416),(288, 362),341.27009892463684,343.0396959781647
1,(1276, 289, 1476, 489),(1373, 409),345.3096544742584,346.71351742744446
1,(1070, 747, 1270, 947),(1131, 830),350.3558945655823,351.2012712955475
1,(597, 631, 797, 831),(681, 704),353.37261056900024,354.16822123527527
1,(885, 244, 1085, 444),(972, 380),355.25392723083496,355.9596095085144
1,(929, 184, 1129, 384),(1037, 314),357.2710545063019,358.031849861145
1,(117, 723, 317, 923),(213, 812),360.32148694992065,361.2016565799713
1,(908, 380, 1108, 580),(1017, 513),363.8933243751526,364.6061382293701
1,(836, 47, 1036, 247),(945, 181),366.8038704395294,367.5411727428436
