Hit/Miss,Stim_coordinates,Touch_coordinates,Stim_presentation_time,Response_time
1,(373, 366, 573, 566),(488, 503),196.74885821342468,197.24498677253723
1,(474, 391, 674, 591),(591, 515),199.51710295677185,199.97402667999268
1,(227, 642, 427, 842),(282, 749),202.28085899353027,202.7766137123108
1,(1168, 135, 1368, 335),(1245, 242),206.2556712627411,206.80422019958496
1,(693, 220, 893, 420),(775, 339),209.3044421672821,209.77370738983154
1,(653, 153, 853, 353),(738, 314),212.9260449409485,213.42185592651367
1,(1136, 505, 1336, 705),(1232, 589),214.85779070854187,215.3533673286438
1,(825, 54, 1025, 254),(942, 176),218.8504729270935,219.33224606513977
1,(573, 278, 773, 478),(638, 393),222.2926323413849,222.78494215011597
1,(1629, 564, 1829, 764),(1650, 646),224.94861364364624,225.4360318183899
1,(1523, 723, 1723, 923),(1603, 876),226.75187039375305,227.32650876045227
1,(55, 136, 255, 336),(136, 246),228.75656580924988,229.38013172149658
1,(261, 479, 461, 679),(329, 607),232.0629801750183,232.53550910949707
1,(110, 248, 310, 448),(247, 373),233.86718034744263,234.44837307929993
1,(1672, 293, 1872, 493),(1831, 451),237.23041105270386,237.74448013305664
1,(929, 563, 1129, 763),(1000, 648),240.28084659576416,240.6932954788208
1,(1291, 421, 1491, 621),(1406, 513),243.28966212272644,243.7808928489685
1,(1088, 455, 1288, 655),(1193, 593),247.2530975341797,247.6560573577881
1,(1445, 361, 1645, 561),(1519, 461),250.47126507759094,251.00863885879517
1,(1378, 778, 1578, 978),(1427, 885),252.3810842037201,253.0268862247467
1,(1219, 457, 1419, 657),(1286, 555),255.5120666027069,255.91180849075317
1,(1474, 870, 1674, 1070),(1502, 948),257.0492422580719,258.7632346153259
1,(1430, 293, 1630, 493),(1564, 424),261.2613248825073,261.7774636745453
1,(1651, 149, 1851, 349),(1768, 237),265.47369265556335,265.96046805381775
1,(1663, 359, 1863, 559),(1712, 504),267.59060502052307,268.1096878051758
1,(1007, 268, 1207, 468),(1123, 368),269.44787549972534,269.9429476261139
1,(882, 822, 1082, 1022),(1017, 882),273.33629751205444,273.7671220302582
1,(187, 375, 387, 575),(288, 508),277.0123269557953,277.71577501296997
1,(46, 217, 246, 417),(191, 327),279.68257999420166,280.34399127960205
1,(411, 383, 611, 583),(543, 485),282.3245415687561,282.8883385658264
1,(325, 492, 525, 692),(453, 594),284.25891494750977,284.8648154735565
1,(614, 279, 814, 479),(734, 388),288.0469882488251,288.5474064350128
1,(8, 365, 208, 565),(97, 510),290.793256521225,291.36967182159424
1,(413, 460, 613, 660),(496, 535),294.7905101776123,295.37454628944397
