Hit/Miss,Stim_coordinates,Touch_coordinates,Stim_presentation_time,Response_time
1,(1627, 337, 1827, 537),(1672, 445),201.83463191986084,202.41835141181946
1,(849, 164, 1049, 364),(962, 278),206.193687915802,206.78114867210388
1,(207, 261, 407, 461),(329, 384),209.01186180114746,209.77948641777039
1,(407, 228, 607, 428),(524, 334),212.1910104751587,212.84875226020813
0,(2, 550, 202, 750),(142, 760),214.6115174293518,215.32058310508728
1,(1091, 750, 1291, 950),(1204, 853),218.24064993858337,218.9261827468872
1,(11, 858, 211, 1058),(78, 977),222.17894792556763,222.8976752758026
1,(1182, 137, 1382, 337),(1264, 249),225.8027663230896,226.5119605064392
1,(987, 213, 1187, 413),(1097, 343),229.98710942268372,230.6226589679718
1,(908, 568, 1108, 768),(1005, 677),232.6978316307068,233.381183385849
1,(1118, 291, 1318, 491),(1221, 407),234.4761838912964,235.1154088973999
1,(1700, 32, 1900, 232),(1742, 199),237.4329297542572,238.21025323867798
1,(1115, 146, 1315, 346),(1193, 321),240.5924243927002,241.19432067871094
1,(863, 149, 1063, 349),(914, 301),244.62516689300537,245.20083117485046
1,(976, 467, 1176, 667),(1056, 575),248.6809434890747,249.21346950531006
1,(1669, 498, 1869, 698),(1775, 609),251.95282912254333,252.66941332817078
1,(1048, 248, 1248, 448),(1114, 366),255.7014195919037,256.2590401172638
1,(1332, 818, 1532, 1018),(1432, 876),257.853413105011,258.5188913345337
1,(1166, 285, 1366, 485),(1251, 400),261.77694487571716,262.3893721103668
1,(255, 276, 455, 476),(335, 420),263.83891439437866,264.5207772254944
1,(891, 372, 1091, 572),(1028, 476),265.97166442871094,266.60378527641296
1,(266, 320, 466, 520),(445, 427),270.49800086021423,271.17705178260803
1,(1038, 857, 1238, 1057),(1125, 952),274.21631479263306,274.96822571754456
1,(132, 537, 332, 737),(183, 686),275.9928138256073,276.7298994064331
1,(1509, 215, 1709, 415),(1603, 343),279.5567283630371,280.20581126213074
1,(354, 847, 554, 1047),(494, 939),282.9180529117584,283.5508508682251
1,(479, 277, 679, 477),(599, 422),287.19716787338257,287.936075925827
1,(1610, 311, 1810, 511),(1712, 406),291.5925431251526,292.26876163482666
1,(1456, 133, 1656, 333),(1569, 276),295.770147562027,296.41388416290283
1,(364, 123, 564, 323),(492, 244),297.4976387023926,298.2317192554474
1,(1331, 592, 1531, 792),(1410, 727),299.9734230041504,300.72712326049805
1,(560, 421, 760, 621),(634, 573),304.0425202846527,304.65865683555603
1,(1562, 204, 1762, 404),(1648, 343),307.4930331707001,308.0750889778137
1,(651, 489, 851, 689),(726, 600),310.70944833755493,311.21542978286743
1,(1494, 458, 1694, 658),(1562, 544),312.4220495223999,313.06279158592224
1,(24, 205, 224, 405),(161, 332),316.1671268939972,316.9319095611572
1,(237, 793, 437, 993),(365, 912),320.69563841819763,321.33076643943787
